date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:26%20GMT	https://www.okalpha.co/shop/pointer-light	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/pointer-light	(from https://www.okalpha.co/shop)
22:27:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:26%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269b652f2f617406646bf_ok010---Flashlight-Pointer-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1269b652f2f617406646bf_ok010---Flashlight-Pointer-03.jpg_	(from https://www.okalpha.co/shop)
22:27:48	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:27%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf345d9afacaec3af410d_ok017-Dairy-Queen-Bowls-02.jpg_	(from https://www.okalpha.co/shop)
22:28:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:48%20GMT	https://www.okalpha.co/shop/retro-viewmaster	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/retro-viewmaster	(from https://www.okalpha.co/shop)
22:28:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:48%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12631619a94a5d2008fcad_ok009---Retro-Viewmaster-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c12631619a94a5d2008fcad_ok009---Retro-Viewmaster-01.jpg_	(from https://www.okalpha.co/shop)
22:28:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:48%20GMT	https://www.okalpha.co/shop/vintage-toy-train	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/vintage-toy-train	(from https://www.okalpha.co/shop)
22:28:11	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:27:50%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf0f876d7bff4096ee148_ok030-Fisher-Price-Toy-Train-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf0f876d7bff4096ee148_ok030-Fisher-Price-Toy-Train-01.jpg_	(from https://www.okalpha.co/shop)
22:28:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:10%20GMT	https://www.okalpha.co/shop/kids-scrabble	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/kids-scrabble	(from https://www.okalpha.co/shop)
22:28:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:10%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3870bb87bc83786c5af_ok028-Junior-Scrabble-02.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3870bb87bc83786c5af_ok028-Junior-Scrabble-02.jpg_	(from https://www.okalpha.co/shop)
22:28:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:10%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf3bf529e7234d660516e_ok005-Mago-Toys-Maker-01.jpg_	(from https://www.okalpha.co/shop)
22:28:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:12%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cdb577acbafcaa1baca55_ok021-PIFCO-Electric-Clock-01.jpg_	(from https://www.okalpha.co/shop)
22:28:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:33%20GMT	https://www.okalpha.co/shop/mcdonalds-olympic-mugs	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/shop/mcdonalds-olympic-mugs	(from https://www.okalpha.co/shop)
22:28:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sat,%2008%20Apr%202023%2013:28:33%20GMT	https://www.okalpha.co/%22https://uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf4230ea198cf36dea3ed_ok013-Olympic-Mugs-03.jpg%22	C:/Users/Tiphaine/Desktop/TestHTTracker/TestHTTrack/www.okalpha.co/_https_/uploads-ssl.webflow.com/5b140991da3c5ca736fe11aa/5c1cf4230ea198cf36dea3ed_ok013-Olympic-Mugs-03.jpg_	(from https://www.okalpha.co/shop)
